Maker,2W,3W,4W
DE EUSI MOTORS PVT LTD.,0,209,0
DELTA AUTOCORP LTD,0,63,0
DELTEK ENTERPRISES PVT LTD,0,2,0
DEV AGRO INDUSTRIES,0,0,1
DEVAM ELECTRIC VEHICLES PVT LTD,0,11,0
DEVANGI ENG..,0,0,19
DEV ENGINEERING WORKS,0,0,13
DEV MOTORS,0,269,0
DEWAN AGRICULTURE WORKS,0,0,3
DHAR IN PVT LTD,0,16,0
DHAR INTERNATIONAL,0,1,0
DHARMPAL ENTERPRISES,0,7,0
DHIMAN AGRICULTURE,0,0,1
DHRITI ENTERPRISES,0,10,0
DIAMOND E VEHICLES,0,113,0
DILLI ELECTRIC AUTO PVT LTD,0,1674,0
DIVANSU AUTOMOBILES LTD,0,6,0
DIVYA ENTERPRISES,0,56,0
DIVYA VARALAKSHMI INDUSTRY,0,0,1
DOOSAN BOBCAT INDIA PVT LTD,0,0,130
DOOSAN INT INDIA PVT LTD,0,0,1
DUCATI INDIA PVT LTD,20,0,0
DUKE AUTO INDIA,0,71,0
DURGA AND DURGA ENG WORKS GANJAM HALADIAPADAR,0,0,2
DURGA ENGINEERING BHADRAK CHARAMPA,0,0,1
DURGA FILTERS PVT LTD,1,0,0
DYNAPAC ROAD CONSTRUCTION EQUIPMENT INDIA PVT LTD,0,0,32
DYS IMPEX PRIVATE LIMITED,0,52,0
E-ASHWA AUTOMOTIVE PVT LTD,0,1,0
ECOBIT INTERNATIONAL(IMPORTER: JHEV MOTORS),2,0,0
ECO DYNAAMIC EQUIPMENTS,0,6,0
ECO-FRIENDLY ELECTRIC VEHICLE PVT LTD,0,10,0
ECO FUEL SYSTEMS (I) PVT LTD,13,0,0
ECOPLANET MOTORS PVT LTD,1,0,0
ECO SMART VEHICLES PVT LTD,0,69,0
EFEV CHARGING SOLUTION PVT LTD,0,173,0
E-GURU AUTO ENERGY,0,10,0
EICHER TRACTORS,0,0,4700
ELECTRA INTERNATIONAL,0,11,0
ELECTRIC ALLIANCE(IMPORTER: ELLYSIUM AUTOMOTIVES),3,0,0
ELECTRO ARO AUTOMOTIVE PVT LTD,0,8,0
ELECTRODRIVE VEHICLES PVT LTD,0,14,0
ELEGO MOTORS PVT LTD,2,0,0
ELEPHANTA INDUSTRIES PVT LTD,0,9,0
ELITE AUTO ENGINEERS PVT LTD,0,41,0
ELSA CONCRETING MACHINERY INDIA PVT LTD,0,0,3
E-MOTION AUTOMOTIVE INDUSTRY LLP,0,28,0
ENABLING E-VEHICLE PVT LTD,0,72,0
ENERGY ELECTRIC VEHICLES,0,1025,0
ENGINIA VEHICLES PVT LTD,0,74,0
ENGTIAN ELECTRIC BIKE PVT LTD,19,0,0
ENTICE IMPEX PVT LTD,0,90,0
ENVISION ELECTRIC VEHICLES PVT LTD,0,1,0
EPOWER VEHICLES PVT LTD,0,1,0
E ROYCE MOTORS INDIA PVT LTD,0,194,0
ESCORTS CONSTRUCTION EQUIPMENT LTD,0,0,3
ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),0,0,8449
ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT),0,0,511
ESCORTS TRACTORS LTD,0,0,1
E-SPRINTO GREEN ENERGY PVT LTD,51,0,0
EULER MOTORS PVT LTD,0,254,37
EVBHARAT RANGE PRIVATE LIMITED,0,23,0
EVCO AUTOMOBILES PVT LTD,0,110,0
EVEX AUTO INDIA PVT LTD,0,3,0
EVGREEN PVT LTD,0,4,0
EVTRIC MOTORS PVT LTD,4,0,0
EXIDE INDUSTRIES LTD,0,183,0
EXTRA FAST SOLUTIONS,0,57,0
EXTREME MOTORS,0,2,0
FARMTECH AGRO INDUSTRIES,0,0,2
FCA INDIA AUTOMOBILES PRIVATE LIMITED,0,0,279
FEDE INDUSTRIES PVT LTD,0,211,0
FERRARI SPA (IMPORTER:NAVNIT MOTORS PVT LTD),0,0,2
FERRARI SPA (IMPORTER:SELECT CARS P LTD),0,0,3
FIELDTRACK EARTHMOVERS PVT LTD,0,0,17
FINE EQUIPMENTS INDIA PVT LTD,0,0,6
FIORI CONCRETE MACHINES INDIA PVT LTD,0,0,33
FIRST CHOICE ELECTRIC VEHICLES PVT LTD,0,39,0
FIVE ELEMENTS,0,2,0
FIVE LASERCUT METAL TECHNOLOGY PVT LTD,0,0,5
FORCE MOTORS LIMITED,0,0,2645
FORD INDIA PVT LTD,0,0,3
FORTUNE GLOBAL INDUSTRIES & SERVICES,0,0,7
FRN MOTORS PVT LTD,0,3,0
FUTURE EV TECHNOLOGY,0,13,0
GAGAN AUTOMOTIVES,0,53,0
GAHIR AGRICULTURAL INDUSTRIES,0,0,3
GAHIR AGRO INDUSTRIES LIMITED,0,0,3
GAMZEN PLAST PVT LTD,0,0,9
GANESH AGRO INDUSTRIES,0,0,2
GARGARIJI AUTOMOBILE PVT LTD,0,23,0
GAURA ELECTRIC VEHICLES PVT LTD,68,0,0
GAYATRI ELECTRIC VEHICLES PVT LTD,0,76,15
G & G AUTOMOTIVE,0,36,0
GIAN AGRO INDUSTRIES,0,0,3
GILL AGRICULTURE WORKS,0,0,4
GILLPREETAGRO INDUSTRIES,0,0,1
G.K E-VEHICLS INDUSTRIES PVT LTD,0,128,0
GKON ELECTRIC MOTOR VEHICLES PVT LTD,0,34,0
G.K. RICKSHAW PVT LTD,0,224,0
GLAZE EV LLP,0,23,0
G. M. VEHICLE INDUSTRIES,0,2,0
GODAWARI ELECTRIC MOTORS PVT LTD,15,12,1
GODAWARI TECHNO SOLUTIONS PVT LTD,0,4,0
GODREJ AND BOYCE MFG CO LTD,0,0,1
GODREJ & BOYCE MFG. CO. LTD,0,0,22
GOLDEN ELECTRIC VEHICLES,0,12,0
GOPAL AUTO MOTORS PVT LTD,0,112,0
GOPINATH AGRO TRADE  RAYAGDA PADMAPUR,0,0,5
GOREEN E-MOBILITY PVT LTD,22,0,0
GRANT AGRO INDUSTRIES,0,0,1
GRD MOTORS,0,307,0
GREAVES ELECTRIC MOBILITY PVT LTD,4207,0,0
GREEN EVOLVE PVT LTD,0,10,0
GREENFIT INDUSTRIES LLP,0,95,0
GREEN IMPEX,0,46,0
GREEN SHUTTLE TECHNOLOGY PVT LTD,0,2,0
GREEN STAR MOTORS,0,5,0
GREEN TACK EMPALA ELECTRIC MOTOR COMPANY,0,1,0
GREEN TECHNOLOGIES,0,88,0
GREEN VALLEY MOTORS,0,1,0
GREENWHEELS AUTOMOBILE PVT LTD,0,57,0
GRINDIA G MOTORS PVT LTD,0,1,0
GROMAX AGRI EQUIPMENT LTD,0,0,368
GSP POWER PROJECTS,0,1,0
G.T TRADER,0,19,0
GUANGDONG TAYO (IMPORTER: ADISHWAR AUTO),5,0,0
GUANGXI MEIBAO(IMPORTER: DYNAMO ELECTRIC),1,0,0
GURDEEP AGRO  INDUSTRIES,0,0,1
GURDEEP ENGINEERING WORKS,0,0,2
GURMUKH AGRO INDUSTRIES,0,0,3
GURU JI WHEELS,0,14,0
GURUKRUPA WELDING WORKS,0,0,1
GURU NANAK AGRI ENGG WORKS,0,0,18
GURU NANAK AGRI WORKS,0,0,5
GURU NANAK GROUP OF INDUSTRIES,0,0,1
HAITEK AUTOMOTIVE PVT LTD,0,33,0
HAMM AG,0,0,1
HANUMAN UDYOG,0,38,0
HARDEV AGRO TECH,0,0,1
HARJEET AGRO INDUSTRIES,0,0,8
HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),26,0,0
HARMEET AGRICULTURE WORKS,0,0,3
HARNISHA AUTO PVT LTD,0,1,0
HARSH TRADING CO,0,51,0
HARSHVIE INDUSTRIES PVT LTD,0,2,0
HARYANA MOTORS PVT LTD,0,11,0
HD HYUNDAI CONSTRUCTION EQUIPMENT INDIA PVT LTD,0,0,18
HEMAVATHI AGRO INDUSTRIES,0,0,4
HERO ELECTRIC VEHICLES PVT. LTD,41,0,0
HERO HONDA MOTORS  LTD,1,0,0
HERO MOTOCORP LTD,394906,0,1
HEXALL MOTORS PVT LTD,0,5,0
HIGHWAY ENGINEERING WORKS CUTTACK JAGATPUR,0,0,2
HIMANI AGRO INDUSTRIES,0,0,3
HIM TEKNOFORGE LTD,0,14,0
HIND AGRO INDUSTRIES,0,0,1
HINDUSTAN AGRO INDUSTRIES,0,0,2
HINDUSTAN MOTOR CORPORATION,0,57,0
HINDUSTAN MOTORS LTD,0,0,1
HIRA AGRO INDUSTRIES,0,0,12
HIREN ENGINEERING WORKS,0,0,1
HI TECH ENGINEERING BHADRAK CHARAMPA,0,0,4
HITECH  MECHANICAL WORKS,0,1,0
HITENDRA WELDING WORKS,0,0,4
HOLLAND TRACTORS PVT LTD,0,0,1
HONDA CARS INDIA LTD,0,0,4001
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,356551,0,0
HONGKONG WANGYUAN (IMPORTER:INDI ELECTRIC EELS),7,0,0
HONGKONG YIXING (IMPORTER: ADMS MARKETING),16,0,0
HOOGHLY MOTORS PVT LTD,0,359,0
HOP ELECTRIC MOBILITY PVT LTD,5,0,0
HOP MOTORS PVT LTD,0,7,0
HOTAGE INDIA,0,779,0
HOVEL CYLINDER PVT LTD,0,4,0
H R AGRO INDUSTRIES,0,0,4
HSU DRAGON (IMPORTER: BMR ELECTRIC),23,0,0
HSU DRAGON (IMPORTER: BMR EV INDUSTRIES),3,0,0
HUNDA EV PVT LTD,0,29,0
HUNDAL INDUSTRIES,0,26,0
HYKON INDIA LTD,0,1,0
HYUNDAI MOTOR INDIA LTD,0,0,39288
IDEAL JAWA INDIA PVT LTD,1,0,0
INDIA KAWASAKI MOTORS PVT LTD,296,0,0
INDIAN MOTORS,0,214,0
INDIA SAFE ENTERPRISE,0,4,0
INDIA YAMAHA MOTOR PVT LTD,48862,0,0
INDO FARM EQUIPMENT LIMITED,0,0,410
INFRA BAZAAR TECH PVT LTD,0,0,2
INS AUTOMOBILES PVT LTD,0,138,0
INTERGLOBE ENERGY PVT LTD,0,410,0
INTERNATIONAL CARS & MOTORS LIMITED,0,0,2
INTERNATIONAL TRACTORS LIMITED,0,0,10150
IPL TECH ELECTRIC PVT LTD,0,0,8
IRA EDUTECH PVT LTD,1,0,0
ISHWAR FARMLINE EQUIPMENTS PRIVATE LIMITED,0,0,22
ISHWAR FARMLINE EQUIPMENTS PVT LTD,0,0,7
ISUKII GREENS PVT LTD,0,4,0
ISUZU MOTORS INDIA PVT LTD,0,0,141
IVOOMI INNOVATION PVT LTD,59,0,0
JADE KOREA SPINE LIFE,0,3,0
JADHAV AGRO INDUSTRIES PVT. LTD.,0,0,2
JAGADAMBA TRAILER,0,0,44
JAGUAR LAND ROVER INDIA LIMITED,0,0,522
JAGUAR LAND ROVER LIMITED UK,0,0,1
JAI BHARATI ENGINEERING WORKS AP105380083,0,0,2
JAI BHAVANI ENGINEERING  WORKS,0,0,21
JAIDKA POWER SYSTEMS PVT LTD,0,2,19
JAIN POWER CORP,0,22,0
JAISIK BUSINESS LINKS PVT LTD,0,38,0
JAI SRI RAM ELECTRIC VEHICLE MANUFACTURING PVT LTD,0,7,0
JAJODIA COMMODITIES PVT LTD,0,190,0
JAL ENTERPRISES,0,31,0
JASHANPREET AGRO INDUSTRIES,0,0,1
JAY AGRO INDUSTRIES,0,0,8
JAYATI TOOLS,0,7,0
JAY BHAVANI TRAILOR,0,0,2
JAY CHEHER TRECKNO FEBRICATION,0,0,1
JAYDEV ENTERPRISE,0,6,0
JAYNA AUTOMOBILES LLP,0,12,0
JBM AUTO LIMITED,0,0,111
JBM ELECTRIC VEHICLES PVT LTD,0,0,12
JCB INDIA LIMITED,0,0,2411
JESSUN TECHNO PVT LTD,0,25,0
J.H.A TRADING COMPANY,0,25,0
JIANGSU AIMA (IMPORTER: FUTURE EV),1,0,0
JIANGSU AIMA (IMPORTER: QUANTUM ENERGY),2,0,0
JIANGSU DALONG (IMPORTER: ENGTIAN ELECTRIC),7,0,0
JIANGSU DALONG (IMPORTER: SABOO TOR),1,0,0
JIANGSU DALONG JIANHAO (IMPORTER: MK FLYING),1,0,0
JIANGSU JINPENG (IMPORTER:RAFT MOTORS P. LTD),1,0,0
JINDAL ELECTRIC VEHICLES,0,6,0
JITENDRA NEW EV-TECH PVT. LTD,18,0,0
JITENDRA TEMPO PARTS,0,49,0
JIWAN AGRICULTURAL IMPLEMENTS WORKSHOP CIS LTD,0,0,1
JMSSP AGRO INDUSTRIES PVT LTD,0,0,16
JMT VEHICLES PVT LTD,0,246,0
JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),0,0,6234
J P AUTO TECH,0,4,0
J.P.INDUSTRIES AP29070531,0,0,1
J S AGRO INDUSTRIES,0,0,2
J. S. AGRO INDUSTRIES,0,0,3
J. S. AUTO (P) LTD,0,835,0
JS MOBILEON PVT LTD,0,124,0
JSS ENGINEERING COMPANY,0,1,0
JSW MG MOTOR INDIA PVT LTD,0,0,5272
JUNENG MOTORCYCLE (IMPORTER: ADMS MARKETING),4,0,0
JUNENG MOTORCYCLE (IMPORTER: ISCOOT MOTERS),5,0,0
JUNENG MOTORCYCLE (IMPORTER: JHEV MOTORS PVT LTD),8,0,0
JUNENG MOTORCYCLE TECH. (IMPORTER: DELTA AUTOCORP),2,0,0
JUPITER ELECTRIC MOBILITY PVT LTD,0,0,3
KABMAX ELECTRIC AUTOMOBILES PVT. LTD,0,15,0
KAINING (HONGKONG) (IMPORTER: BEST EV MOBILITY),1,0,0
KAINING (HONGKONG) (IMPORTER: BMR EV INDUSTRIES),3,0,0
KAINING (HONGKONG) (IMPORTER: COMPTECH MOTOCORP),34,0,0
KAINING (HONGKONG) (IMPORTER: SEEKA E MOTORS),9,0,0
KAIRA CONTINENTAL LLP,0,2,0
KAIZER ELECTRIC VEHICLES,0,1,0
KAKKAR ELECTRIC AUTO PVT LTD,0,35,0
KALPVRIKSH ELECTOMOBILES CO,0,14,0
KAMAZ INDUSTRIES,0,6,0
KANAKADURGA AGRO ENGINEERING WORKS AP67274389,0,0,1
KANHA ELECTRIC VEHICLES,0,9,0
KANTH E RICKSHAW,0,20,0
KAPTECH INDIA PVT LTD,0,124,0
KARMA MECHANICAL WORKS,0,0,3
KARTAR AGRO INDUSTRIES PVT LTD,0,0,161
KARTAR TRACTORS PRIVATE LIMITED,0,0,32
KATYAYANI AUTOMOTIVE,0,1,0
KAVA IRON WORKS,0,0,2
KCAS ELECTRIC VEHICLES PVT LTD,0,27,0
K D AGRO INDUSTRIES,0,0,1
KERALA AUTOMOBILES LIMITED,0,29,0
KETRON ELECTRIC VEHICLES PVT LTD,0,26,0
KGN,0,33,0
KGN INDUSTRIES,0,92,0
KHALSAE-VEHICLES PVT LTD,0,700,0
KIA INDIA PRIVATE LIMITED,0,0,18541
KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,766,162,0
KION INDIA PVT LTD,0,0,107
KIRAN AUTOMOBILE INDUSTRY,0,21,0
KISAN ENGINEERING WORKS,0,0,3
KISAN ENGINEERING WORKS AP29391457,0,0,1
KISHAN TROLLY WORKS,0,0,4
KISSAN AGRO INDUSTRIES,0,0,2
KLB KOMAKI PVT LTD,206,95,0
KPT INDUSTRIES LTD,0,2,0
KPT MOTORS,0,20,0
KRISHNA CHAITANYA ENTERPRISES,0,21,0
KRISHNA ENGINEERING WORKS,0,122,0
KRISHNA VEHICALS,0,3,0
K.S. AGRICULTURAL INDUSTRIES PVT. LTD,0,0,33
K.S. AGROTECH  PVT LTD,0,0,7
KSR SOLUTION (IMPORTER: KAWVELOCE MOTORS PVT LTD),1,0,1
K T ENTERPRISES,0,9,0
KTM MOTORRAD AG,1,0,0
KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD.,0,0,636
KUKU AUTOMOTIVES,0,12,0
KULAR AGRO WORKS,0,0,1
KUMAR ENGINEERING,0,13,1
KUSHAL AGRO IND,0,0,1
K. V. INDUSTRIES,0,3,0
KYTE ENERGY PVT. LTD.,18,0,0
LAISH MADISON MOTOR WORKS PVT LTD,0,0,1
LAKSHMI TEJASWINI ENGINEERING WORKS AP178703503,0,0,3
LAKSHYA AUTO SALES CORPORATION,0,21,0
LAKSHYA MOTORS,0,5,0
LALA G E RICKSHAW AND SPARE PARTS,0,29,0
LAWAT MOTORS LLP,0,16,0
LAXMI ENGINEERING WORKS,0,0,6
LAXMI GOVINDA AGRO INDUSTRIES BALASORE BALIA,0,0,1
LECTRIX E VEHICLES PVT LTD,537,262,0
LEOPAN MOTORS PRIVATE LIMITED,0,2,0
LEXUS MOTORS LTD,0,0,3
LIMO AUTO CARE PVT LTD,0,8,0
LIONIZE AUTOMOBILE PVT LTD,0,46,0
LIUGONG INDIA PVT. LTD,0,0,495
LOCAL TRAILER MANUFACTURER,0,0,3100
LOHAKA INDUSTRIES PVT LTD,0,18,0
LOHIA AUTO INDUSTRIES,0,99,0
LORDS AUTOMATIVE PVT LTD,5,0,0
LOTAY AGRO TECH,0,0,1
LOTEY AGRICULTURE WORKS,0,0,1
LOTEY INDUSTRY,0,0,2
LOVEJEET AGRO INDUSTRY,0,0,1
L&T CONSTRUCTION EQUIPMENT LIMITED,0,0,74
LUCKY INDUSTRIES,0,12,0
LUXUS GREEN MOBILITY PVT LTD,0,8,0
M2J E VAHAN PVT LTD,0,4,0
MAA KALPANA ENTERPRISE,0,46,0
MAA MANGALA INDUSTRIES KEONJHAR DHANGARPADA,0,0,4
MAA SHAKTI EXIM PVT LTD,0,170,0
MAA TARINI ENGINEERING CUTTACK KANDARPUR,0,0,3
MAC AUTO INDIA,0,2,0
MAC INTERNATIONAL (IMPORTER: JHEV MOTORS PVT LTD),2,0,0
MAGNIOUS E MOBILITY PVT LTD,1,0,0
MAHABIR MOTORS SONEPUR BINKA,0,0,2
MAHAK TEEN UDYOG,0,72,0
MAHAVIR TRACTOR AND IMPLEMENTS,0,0,84
MAHINDRA DEFENCE SYSTEMS LTD,0,0,4
MAHINDRA ELECTRIC AUTOMOBILE LTD,0,0,3017
MAHINDRA ELECTRIC MOBILITY LIMITED,0,4,0
MAHINDRA LAST MILE MOBILITY LTD,0,7911,1445
MAHINDRA & MAHINDRA LIMITED,0,24,58247
MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),0,0,14295
MAHINDRA & MAHINDRA LIMITED (TRACTOR),0,0,17531
MAHINDRA & MAHINDRA LTD FARM MACHINERY DIVISION,0,0,16
MAHTAB BODY MAKER,0,93,0
MALI ENTERPRISES PVT LTD,0,37,0
MALKIT AGRO TECH PVT. LTD,0,0,61
MANIKANTA ENGINEERING WORKS AP117794381,0,0,1
MANIRAM ELECTRIC VEHICLE PVT LTD,0,46,0
MANISH EV INTERNATIONAL PRIVATE LIMITED,0,5,0
MANITA CITY MOTORS LLP,0,222,0
MANITOU EQUIPMENT INDIA PVT LTD,0,0,79
MANKU AGRO TECH PVT LTD,0,0,117
MARATHWADA QUALITY TRAILER,0,0,1
MARKUS,0,1,0
MARUTI BHIWANI E AUTOMOBILES,0,15,0
