Maker,2W,3W,4W
GODAWARI ELECTRIC MOTORS PVT LTD,15,7,0
GODAWARI TECHNO SOLUTIONS PVT LTD,0,16,0
GODREJ & BOYCE MFG. CO. LTD,0,0,14
GOENKA ELECTRIC MOTOR VEHICLES PVT LTD,0,1,0
GOLDEN ELECTRIC VEHICLES,0,7,0
GOPAL AUTO MOTORS PVT LTD,0,106,0
GOPE AUTO INDUSTRIES,0,5,0
GOPINATH AGRO TRADE  RAYAGDA PADMAPUR,0,0,1
GOREEN E-MOBILITY PVT LTD,6,0,0
GOYAL AGRO INDUSTRIES,0,0,1
GRAM TARANG EMPLOYABILITY TRAINNING SERVICES P LTD,0,1,0
GRD MOTORS,0,399,0
GREAVES ELECTRIC MOBILITY PVT LTD,4199,0,0
GREENFIT INDUSTRIES LLP,0,87,0
GREEN IMPEX,0,95,0
GREEN SHUTTLE TECHNOLOGY PVT LTD,0,2,0
GREEN STAR MOTORS,0,6,0
GREEN TACK EMPALA ELECTRIC MOTOR COMPANY,0,2,0
GREEN TECHNOLOGIES,0,83,0
GREEN VALLEY MOTORS,0,1,0
GREENWHEELS AUTOMOBILE PVT LTD,0,55,0
GROMAX AGRI EQUIPMENT LTD,0,0,370
GSP POWER PROJECTS,0,3,0
GTP ELECTRIC VEHICLES PVT LTD,0,15,0
G.T TRADER,0,13,0
GUANGDONG TAYO (IMPORTER: ADISHWAR AUTO),10,0,0
GUANGXI MEIBAO(IMPORTER: DYNAMO ELECTRIC),1,0,0
GURDEEP AGRO  INDUSTRIES,0,0,1
GURMUKH AGRO INDUSTRIES,0,0,3
GURU JI WHEELS,0,13,0
GURU NANAK AGRI ENGG WORKS,0,0,12
GURU NANAK AGRI WORKS,0,0,8
HAITEK AUTOMOTIVE PVT LTD,0,43,0
HAMM AG,0,0,3
HANUMAN UDYOG,0,28,0
HARJEET AGRO INDUSTRIES,0,0,10
HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),12,0,0
HARMEET AGRICULTURE WORKS,0,0,1
HARSH TRADING CO,0,49,0
HARSHVIE INDUSTRIES PVT LTD,0,3,0
HARYANA MOTORS PVT LTD,0,7,0
HBSS E MOBILITY PVT LTD,0,9,0
HEMAVATHI AGRO INDUSTRIES,0,0,2
HERO ELECTRIC VEHICLES PVT. LTD,38,0,0
HERO MOTOCORP LTD,340206,0,0
HEXALL MOTORS PVT LTD,0,4,0
H H AGROTECH,0,0,2
HIGHWAY ENGINEERING WORKS CUTTACK JAGATPUR,0,0,2
HIMANI AGRO INDUSTRIES,0,0,7
HIM TEKNOFORGE LTD,0,10,0
HIND AGRO INDUSTRIES,0,0,2
HINDUSTAN ENGINEERING WORKS AP312870753,0,0,2
HINDUSTAN MOTOR CORPORATION,0,101,0
HINDUSTAN MOTORS LTD,0,0,1
HIRA AGRO INDUSTRIES,0,0,20
HIREN ENGINEERING WORKS,0,0,1
HI TECH ENGINEERING BHADRAK CHARAMPA,0,0,3
HITECH ENGINEERING WORKS CHANDIKHOLE SUNGUDA,0,0,2
HITECH  MECHANICAL WORKS,0,2,0
HITENDRA WELDING WORKS,0,0,15
H NONGRUM,0,0,1
HONDA CARS INDIA LTD,0,0,4481
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,346222,0,0
HONGKONG WANGYUAN (IMPORTER:INDI ELECTRIC EELS),9,0,0
HONGKONG YIXING (IMPORTER: ADMS MARKETING),14,0,0
HOOGHLY MOTORS PVT LTD,0,485,0
HOP ELECTRIC MOBILITY PVT LTD,6,0,0
HOP MOTORS PVT LTD,0,5,0
HOTAGE INDIA,0,811,0
HOVEL ELECTRIC LLP,0,1,0
H R AGRO INDUSTRIES,0,0,7
HSU DRAGON (IMPORTER: BMR ELECTRIC),34,0,0
HSU DRAGON (IMPORTER: BMR EV INDUSTRIES),1,0,0
HUNDA EV PVT LTD,0,22,0
HUNDAL INDUSTRIES,0,52,0
HYUNDAI MOTOR INDIA LTD,0,0,43393
IBOARD INDIA LTD,0,0,2
INDERPREET AGRO INDUSTRIES,0,0,1
INDIA KAWASAKI MOTORS PVT LTD,302,0,0
INDIAN MOTORS,0,230,0
INDIA SAFE ENTERPRISE,0,5,0
INDIA YAMAHA MOTOR PVT LTD,50821,0,1
INDO FARM EQUIPMENT LIMITED,0,0,244
INFRA BAZAAR TECH PVT LTD,0,0,4
INS AUTOMOBILES PVT LTD,0,188,0
INTERGLOBE ENERGY PVT LTD,0,411,0
INTERNATIONAL CARS & MOTORS LIMITED,0,0,4
INTERNATIONAL TRACTORS LIMITED,0,0,12540
INVVIGORS INDIA,0,10,0
IPL TECH ELECTRIC PVT LTD,0,0,11
ISHWAR FARMLINE EQUIPMENTS PRIVATE LIMITED,0,0,8
ISHWAR FARMLINE EQUIPMENTS PVT LTD,0,0,7
ISUKII GREENS PVT LTD,0,3,0
ISUZU MOTORS INDIA PVT LTD,0,0,254
IVOOMI INNOVATION PVT LTD,57,0,0
IZANAU ELECTRIC LLP,1,0,0
JADE KOREA SPINE LIFE,0,3,0
JADHAV AGRO INDUSTRIES PVT. LTD.,0,0,8
JAGADAMBA TRAILER,0,0,34
JAGDAMBA TRAILERS PVT LTD,0,0,3
JAGUAR LAND ROVER INDIA LIMITED,0,0,496
JAI BHARATI ENGINEERING WORKS AP105380083,0,0,3
JAI BHAVANI ENGINEERING  WORKS,0,0,13
JAIDKA POWER SYSTEMS PVT LTD,0,9,19
JAI HANUMAN MOTORS,0,0,7
JAIN POWER CORP,0,21,0
JAISIK BUSINESS LINKS PVT LTD,0,37,0
JAI SRI RAM ELECTRIC VEHICLE MANUFACTURING PVT LTD,0,12,0
JAJODIA COMMODITIES PVT LTD,0,306,0
JAL ENTERPRISES,0,53,0
JANGEER MANUFACTURING INDUSTRIES PVT LTD,0,0,1
JAY AGRO INDUSTRIES,0,0,4
JAYATI TOOLS,0,7,0
JAY CHEHER TRECKNO FEBRICATION,0,0,2
JAYDEV ENTERPRISE,0,9,0
JAY KISHAN TRAILER & ENGINEERING WORKS,0,0,1
JBM AUTO LIMITED,0,0,145
JBM ELECTRIC VEHICLES PVT LTD,0,0,3
JCB INDIA LIMITED,0,0,1735
JEET AGRO INDUSTRIES,0,0,1
JEREH,0,0,1
JESSUN TECHNO PVT LTD,0,3,0
J.H.A TRADING COMPANY,0,14,0
JIANGSU DALONG (IMPORTER: ENGTIAN ELECTRIC),7,0,0
JIANGSU DALONG (IMPORTER: SABOO TOR),5,0,0
JIANGSU DALONG (IMPORTER:TYLOS ELECTRIC VEHICLES),2,0,0
JIANGSU DALONG JIANHAO (IMPORTER: MK FLYING),6,0,0
JIANGSU JINPENG (IMPORTER: KKL HITECH EV),0,2,0
JIANGSU XINRI E-VEHICLE(IMPORTER SWIFT CUR.TECH.),1,0,0
JIANGSU ZHEENAIDA (IMPORTER: KLB GLOBAL),3,0,0
JINDAL ELECTRIC VEHICLES,0,2,0
JITENDRA NEW EV-TECH PVT. LTD,38,0,0
JITENDRA TEMPO PARTS,0,54,0
JMSSP AGRO INDUSTRIES PVT LTD,0,0,15
JMT VEHICLES PVT LTD,0,307,0
JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),0,0,7034
J P AUTO TECH,0,8,0
J.P.INDUSTRIES AP29070531,0,0,5
J S AGRO INDUSTRIES,0,0,2
J. S. AUTO (P) LTD,0,916,0
JS MOBILEON PVT LTD,0,159,0
JSS ENGINEERING COMPANY,0,2,0
JSW MG MOTOR INDIA PVT LTD,0,0,6111
JUNENG MOTORCYCLE (IMPORTER: ADMS MARKETING),4,0,0
JUNENG MOTORCYCLE (IMPORTER: ISCOOT MOTERS),3,0,0
JUNENG MOTORCYCLE (IMPORTER: JHEV MOTORS PVT LTD),8,0,0
JUPITER ELECTRIC MOBILITY PVT LTD,0,0,13
KABIRA MOBILITY LLP,2,0,0
KABMAX ELECTRIC AUTOMOBILES PVT. LTD,0,10,0
KAINING (HONGKONG) (IMPORTER: BEST EV MOBILITY),4,0,0
KAINING (HONGKONG) (IMPORTER: BMR EV INDUSTRIES),11,0,0
KAINING (HONGKONG) (IMPORTER: COMPTECH MOTOCORP),87,0,0
KAINING (HONGKONG) (IMPORTER: SEEKA E MOTORS),7,0,0
KAINING (HONGKONG) (IMPORTER: VOLTA EV PVT LTD),3,0,0
KAIRA CONTINENTAL LLP,0,4,0
KAIZER ELECTRIC VEHICLES,0,7,0
KAKKAR ELECTRIC AUTO PVT LTD,0,38,0
KALPVRIKSH ELECTOMOBILES CO,0,22,0
KALYANI STEEL WORKS,0,0,1
KAMAZ INDUSTRIES,0,2,0
KANHA ELECTRIC VEHICLES,0,12,0
KANTH E RICKSHAW,0,25,0
KAPTECH INDIA PVT LTD,0,123,0
KAPURA PANCHAL ENGINEERING WORKS,0,0,1
KARTAR AGRO INDUSTRIES PVT LTD,0,0,131
KARTAR TRACTORS PRIVATE LIMITED,0,0,47
KATYAYANI AUTOMOTIVE,0,1,0
KAVA IRON WORKS,0,0,4
KCAS ELECTRIC VEHICLES PVT LTD,0,25,0
K D AGRO INDUSTRIES,0,0,2
KERALA AUTOMOBILES LIMITED,0,2,0
KETO MOTORS PVT LTD,0,1,0
KETRON ELECTRIC VEHICLES PVT LTD,0,10,0
KGN,0,26,0
KGN INDUSTRIES,0,124,0
KHALSAE-VEHICLES PVT LTD,0,785,0
KHANDELWAL ENTERPRISES,0,2,0
KHAN ENGINEERING WORKS,0,0,2
KHEDUT AGRO FABS,0,0,1
KIA INDIA PRIVATE LIMITED,0,0,19654
KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,1226,214,1
KION INDIA PVT LTD,0,0,40
KIRAN AUTOMOBILE INDUSTRY,0,17,0
KISAN ENGINEERING WORKS,0,0,2
KISAN SALES AGENCY,0,0,4
KISHAN TROLLY WORKS,0,0,19
KISSAN AGRO INDUSTRIES,0,0,1
KLB KOMAKI PVT LTD,249,99,0
KOMATSU LTD JAPAN,0,0,1
KPT MOTORS,0,35,0
KRISHNA AGRO ENGI,0,0,3
KRISHNA CHAITANYA ENTERPRISES,0,32,0
KRISHNA ENGINEERING WORKS,0,98,0
KRISHNA INDUSTRIES,0,0,2
KRISHNA VEHICALS,0,9,0
K.S. AGRICULTURAL INDUSTRIES PVT. LTD,0,0,8
K.S. AGROTECH  PVT LTD,0,0,2
K. S. INDUSTRIES,0,9,0
K.S. INDUSTRIES,0,9,0
KSR SOLUTION (IMPORTER: KAWVELOCE MOTORS PVT LTD),1,0,0
K T ENTERPRISES,0,10,0
KTM MOTORRAD AG,2,0,0
KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD.,0,0,569
KUKU AUTOMOTIVES,0,13,0
KULAR AGRO WORKS,0,0,3
KUMAR ENGINEERING,0,7,0
K. V. INDUSTRIES,0,1,0
KYTE ENERGY PVT. LTD.,23,0,0
LAKSHMI TEJASWINI ENGINEERING WORKS AP178703503,0,0,9
LAKSHYA AUTO SALES CORPORATION,0,28,0
LAKSHYA MOTORS,0,5,0
LALA G E RICKSHAW AND SPARE PARTS,0,61,0
LAL CHAND AGRICULTURE WORKS,0,0,2
LAWAT MOTORS LLP,0,12,0
LAXMI ENGINEERING WORKS,0,0,1
LECTRIX E VEHICLES PVT LTD,509,289,0
LIMO AUTO CARE PVT LTD,0,10,0
LIONIZE AUTOMOBILE PVT LTD,0,46,0
LIUGONG INDIA PVT. LTD,0,0,6
LOCAL TRAILER MANUFACTURER,0,0,2842
LOHAKA INDUSTRIES PVT LTD,0,27,0
LOHIA AUTO INDUSTRIES,0,120,0
LORDS AUTOMATIVE PVT LTD,1,0,0
LORDS VEHICLE MFG PVT LTD,0,2,0
LOTEY AGRICULTURE WORKS,0,0,1
LOTEY INDUSTRY,0,0,3
L&T CONSTRUCTION EQUIPMENT LIMITED,0,0,1
LUCKY INDUSTRIES,0,5,0
LUXUS GREEN MOBILITY PVT LTD,0,3,0
M2J E VAHAN PVT LTD,0,6,0
MAA KALPANA ENTERPRISE,0,37,0
MAA SHAKTI EXIM PVT LTD,0,161,0
MAC AUTO INDIA,0,7,0
MAC INTERNATIONAL (IMPORTER: JHEV MOTORS PVT LTD),2,0,0
MADINA ENGINEERING WORKS AP105034390,0,0,1
MAHADEV ENGG WORKS,0,0,1
MAHAK TEEN UDYOG,0,62,0
MAHAVIR AGRO EQUIPMENTS,0,0,1
MAHAVIR TRACTOR AND IMPLEMENTS,0,0,62
MAHINDRA DEFENCE SYSTEMS LTD,0,0,1
MAHINDRA ELECTRIC AUTOMOBILE LTD,0,0,2645
MAHINDRA ELECTRIC MOBILITY LIMITED,0,2,0
MAHINDRA LAST MILE MOBILITY LTD,0,10482,1494
MAHINDRA & MAHINDRA LIMITED,0,10,59125
MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),0,0,16723
MAHINDRA & MAHINDRA LIMITED (TRACTOR),0,0,20616
MAHINDRA & MAHINDRA LTD FARM MACHINERY DIVISION,0,0,25
MAHTAB BODY MAKER,0,89,0
