Maker,2W,3W,4W
BAXY LTD,0,434,0
BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,27,0,0
BENTINCK INDUSTRIES PVT. LTD.,0,30,0
BENTLEY MOTORS LIMITED,0,0,6
BEST WAY AGENCIES PVT LTD,0,529,0
BGAUSS AUTO PRIVATE LIMITED,1237,0,0
BHADAURIA ENTERPRISES,0,10,0
BHAGWAN AGRO INDUSTRIES,0,0,4
BHAVE ELECTRIC VEHICLES PVT LTD,0,251,0
BHM INDUSTRIES,0,209,0
BHOYAR AGRO IND WARDHA,0,0,1
BIG BULL TRADER PVT LTD,0,415,0
BIJNOR ENTERPRISES,0,2,0
BLUE ENERGY COMMERCIAL VEHICLES PVT. LTD.,0,0,34
BMW INDIA PVT LTD,561,0,1086
BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD,62,0,0
BOSS ENTERPRISES,0,6,0
BOUNCE ELECTRIC 1 PVT LTD,1205,0,0
BRIGHT AUTOZONE PVT LTD,0,236,0
BRIGHT SAFAR,0,8,0
BSA MOTORS,0,0,2
BSERAIL ENGINEERING PVT LTD,0,9,0
BSMS AGRICULTURE WORKSHOP,0,0,4
BULL MACHINES PVT LTD,0,0,106
BYD INDIA PRIVATE LIMITED,0,0,177
CAPCO INDUSTRIES PVT LTD,0,2,1
CAPITAL AUTO INDUSTRIES,0,161,0
CAPTAIN TRACTORS PVT. LTD.,0,0,334
CARGOTEC INDIA PVT LTD,0,0,1
CARREE YUNUS VEHICLE PVT LTD,0,9,0
CART INDIA,0,9,0
CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD,0,0,129
CATERPILLAR INDIA PRIVATE LIMITED,0,0,177
CEEON INDIA,0,30,0
CELLETRON MOTOR WORKS,0,19,0
CHAMPION POLY PLAST,0,1001,0
CHANDAKE-AUTOMOBILES LLP,0,10,0
CHANDANA CORPORATION,8,0,0
CHANNY AGRO INDUSTRIES,0,0,1
CHAUHAN AUTO INDUSTRIES,0,48,0
CHEHAK BATTERIES,0,46,0
CHEVROLET SALES INDIA PVT LTD,0,0,1
CHINA HAOCHEN (IMPORTER: ADMS MARKETING),35,0,0
CHINA HAOCHEN (IMPORTER:SLSR ELECTRO),2,0,0
CITADEL ENTERPRISES(OPC) PVT LTD,0,3,0
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,0,56,0
CIVIMEC ENGINEERING PVT LTD,0,0,2
CLAAS INDIA P LTD,0,0,24
CLASSIC LEGENDS PVT LTD,2177,0,0
C M OVERSEAS,0,3,0
CNH INDUSTRIAL (INDIA) PVT LTD,0,0,2534
COMETTO TRAILER,0,0,9
CONMAT HEAVY INDUSTRIES PVT LTD,0,0,10
CONTINENTAL ENGINES PVT LTD,0,22,0
COVAI GREEN RIDE,0,1,0
CRANE KRAFT INDIA PRIVATE LIMITED,0,0,15
CYRUS AUTO INDUSTRIES PVT LTD,0,4,0
DABASIYA LOADERS,0,0,1
DAIMLER AG,0,0,2
DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,0,0,1545
DAKSH INDUSTRIES,0,636,0
DAO EVTECH PRIVATE LIMITED,3,0,0
DASHMESH TRADERS,0,12,0
DASMESH AGRICULTURE WORKS,0,0,1
DASMESH MECHANICAL WORKS PVT.LTD,0,0,49
DAVE EXIM PVT LTD,0,18,0
DEEP DRAWN TECHNOLOGIES,0,1,0
DEEPTI ENGG & IRON &STEEL IND MKG BALIMELA ROAD,0,0,1
"DEEPTI ENGINEERING AND IRON AND STEEL INDUSTRY, MALKANGIRI",0,0,2
DE EUSI MOTORS PVT LTD.,0,171,0
DELTA AUTOCORP LTD,0,137,0
DELTEK ENTERPRISES PVT LTD,0,4,0
DEVAM ELECTRIC VEHICLES PVT LTD,0,16,0
DEVANGI ENG..,0,0,10
DEVCHHAYA MOTORS,0,2,0
DEV ENGINEERING WORKS,0,0,13
DEVI ENGINEERING WORKS,0,0,1
DEV MOTORS,0,171,0
DEWAN AGRICULTURE WORKS,0,0,2
DHANALAKSHMI ENGINEERING WORKS,0,0,1
DHAR IN PVT LTD,0,19,0
DHAR INTERNATIONAL,0,3,0
DHARMPAL ENTERPRISES,0,2,0
DHIMAN AGRICULTURE,0,0,3
DHIMAN AGRICULTURE WORKS,0,0,2
DHIMAN AGRO INDUSTRIES,0,0,1
DHIMAN BROTHERS,0,0,1
DHRITI ENTERPRISES,0,9,0
"DIAMOND ENGG,CTC",0,0,1
DIAMOND ENGINEERING CUTTACK BHANPUR,0,0,1
DIAMOND E VEHICLES,0,49,0
DILLI ELECTRIC AUTO PVT LTD,0,2097,0
DIVANSU AUTOMOBILES LTD,0,9,0
DIVYA ENTERPRISES,0,69,0
DOOSAN BOBCAT INDIA PVT LTD,0,0,39
DSR EV MOBILITY PVT LTD,0,4,0
DUCATI INDIA PVT LTD,27,0,0
DUKE AUTO INDIA,0,83,0
DULEVO INDIA PVT LTD,0,0,2
DURGA AGRO WORKS,0,0,3
DYNAPAC ROAD CONSTRUCTION EQUIPMENT INDIA PVT LTD,0,0,5
DYS IMPEX PRIVATE LIMITED,0,112,0
E-ASHWA AUTOMOTIVE PVT LTD,0,5,0
EBUZZ MOBILITY LLP,0,2,0
ECOBIT INTERNATIONAL(IMPORTER: JHEV MOTORS),4,0,0
ECO DYNAAMIC EQUIPMENTS,0,10,0
ECO-FRIENDLY ELECTRIC VEHICLE PVT LTD,0,35,0
ECO FUEL SYSTEMS (I) PVT LTD,12,0,0
ECO SMART VEHICLES PVT LTD,0,82,0
EDMRC MANNSCHAFT LLP,0,3,0
EFEV CHARGING SOLUTION PVT LTD,0,36,0
E-GURU AUTO ENERGY,0,24,0
EICHER TRACTORS,0,0,3806
EIMCO ELECON,0,0,1
ELECTRA INTERNATIONAL,0,5,0
ELECTRIC ALLIANCE(IMPORTER: ELLYSIUM AUTOMOTIVES),1,0,0
ELEGO MOTORS PVT LTD,4,0,0
ELEPHANTA INDUSTRIES PVT LTD,0,1,0
ELITE AUTO ENGINEERS PVT LTD,0,137,0
ELSA CONCRETING MACHINERY INDIA PVT LTD,0,0,1
ELTHOR ENERGY PRIVATE LIMITED,19,0,0
E-MOTION AUTOMOTIVE INDUSTRY LLP,0,36,0
ENABLING E-VEHICLE PVT LTD,0,20,0
ENERGY ELECTRIC VEHICLES,0,1201,0
ENGINIA VEHICLES PVT LTD,0,82,0
ENGTIAN ELECTRIC BIKE PVT LTD,42,0,0
ENIGMA AUTOMOBILES PVT LTD,2,0,0
ENTICE IMPEX PVT LTD,0,81,0
EPOWER VEHICLES PVT LTD,0,3,0
ERISHA E MOBILITY PVT LTD,0,3,0
ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),0,0,6318
ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT),0,0,370
ESCORTS TRACTORS LTD,0,0,2
E-SPRINTO GREEN ENERGY PVT LTD,4,0,0
ESSAR ENGINEERING,0,0,2
ETRIO AUTOMOBILES PVT LTD,0,1,0
EULER MOTORS PVT LTD,0,235,1
EVBHARAT RANGE PRIVATE LIMITED,0,25,0
EVCO AUTOMOBILES PVT LTD,0,103,0
EVEX AUTO INDIA PVT LTD,0,6,0
EVTRIC MOTORS PVT LTD,2,0,0
EXIDE INDUSTRIES LTD,0,172,0
EXTRA FAST SOLUTIONS,0,65,0
EXTREME MOTORS,0,21,0
EYUG AUTOMOBILE PVT LTD,0,5,0
FCA INDIA AUTOMOBILES PRIVATE LIMITED,0,0,369
FEDE INDUSTRIES PVT LTD,0,179,0
FERRARI INDIA PRIVATE LIMITED,0,0,1
FERRARI SPA (IMPORTER:NAVNIT MOTORS PVT LTD),0,0,3
FERRARI SPA (IMPORTER:SELECT CARS P LTD),0,0,2
FIELDTRACK EARTHMOVERS PVT LTD,0,0,9
FIORI CONCRETE MACHINES INDIA PVT LTD,0,0,1
FIRST CHOICE ELECTRIC VEHICLES PVT LTD,0,41,0
FIVE ELEMENTS,0,10,0
FORCE MOTORS LIMITED,0,0,1930
FORD INDIA PVT LTD,0,0,2
FORTUNE GLOBAL INDUSTRIES & SERVICES,0,0,1
FRN MOTORS PVT LTD,0,2,0
FUJIYAMA POWER INFRA PVT. LTD.,2,0,0
GAGAN AUTOMOTIVES,0,85,0
GAHIR AGRICULTURAL INDUSTRIES,0,0,1
GALVANIC AUTO PVT LTD,0,3,0
GANESH AGRO INDUSTRIES,0,0,6
GATTWALD GERMANY,0,0,1
GAURA ELECTRIC VEHICLES PVT LTD,62,0,0
GAUTAM AGRO INDUSTRIES,0,0,1
GAYATRI ELECTRIC VEHICLES PVT LTD,0,193,0
G & G AUTOMOTIVE,0,73,0
GIAN AGRO INDUSTRIES,0,0,1
GILL AGRICULTURE WORKS,0,0,3
GILL AGROTECH,0,0,3
GILL MECHANICAL WORKS,0,0,1
GILLPREETAGRO INDUSTRIES,0,0,6
G.K E-VEHICLS INDUSTRIES PVT LTD,0,64,0
GKON ELECTRIC MOTOR VEHICLES PVT LTD,0,10,0
G.K. RICKSHAW PVT LTD,0,434,0
GOBIND AGRO INDUSTRIES,0,0,11
GOBIND INDUSTRIES PVT LTD,0,5,0
GODAWARI ELECTRIC MOTORS PVT LTD,96,31,0
GODAWARI TECHNO SOLUTIONS PVT LTD,0,12,0
GODREJ AND BOYCE MFG CO LTD,0,0,2
GODREJ & BOYCE MFG. CO. LTD,0,0,18
GOENKA ELECTRIC MOTOR VEHICLES PVT LTD,0,1,0
GOLDEN ELECTRIC VEHICLES,0,16,0
GOLDHOFER INDIA LLP,0,0,1
GOPAL AUTO MOTORS PVT LTD,0,133,0
GOREEN E-MOBILITY PVT LTD,25,0,0
GRD MOTORS,0,277,0
GREAVES ELECTRIC MOBILITY PVT LTD,2779,0,0
GREEN EVOLVE PVT LTD,0,40,0
GREENFIT INDUSTRIES LLP,0,45,0
GREEN IMPEX,0,31,0
GREEN STAR MOTORS,0,10,0
GREEN TACK EMPALA ELECTRIC MOTOR COMPANY,0,1,0
GREEN TECHNOLOGIES,0,48,0
GREEN VALLEY MOTORS,0,2,0
GREENWHEELS AUTOMOBILE PVT LTD,0,78,0
GROMAX AGRI EQUIPMENT LTD,0,0,231
GROVE INDIA PVT LTD,0,0,2
G.T TRADER,0,3,0
GUANGDONG TAYO (IMPORTER: ADISHWAR AUTO),10,0,0
GUANGXI MEIBAO(IMPORTER: DYNAMO ELECTRIC),4,0,0
GURDEEP ENGINEERING WORKS,0,0,5
GURM AGRICULTURE WORKS,0,0,3
GURMUKH AGRO INDUSTRIES,0,0,3
GURU NANAK AGRI ENGG WORKS,0,0,16
GURU NANAK AGRI WORKS,0,0,6
GURU NANAK AGRO INDUSTRIES,0,0,3
HAITEK AUTOMOTIVE PVT LTD,0,8,0
HAMM AG,0,0,2
HANUMAN UDYOG,0,29,0
HARDEV AGRO TECH,0,0,1
HARJEET AGRO INDUSTRIES,0,0,11
HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),21,0,0
HARMEET AGRICULTURE WORKS,0,0,12
HARSH TRADING CO,0,4,0
HARYANA MOTORS PVT LTD,0,7,0
HD HYUNDAI CONSTRUCTION EQUIPMENT INDIA PVT LTD,0,0,1
HERO ELECTRIC VEHICLES PVT. LTD,160,0,0
HERO HONDA MOTORS  LTD,0,0,1
HERO MOTOCORP LTD,272161,1,0
HIMANI AGRO INDUSTRIES,0,0,4
HIM TEKNOFORGE LTD,0,20,0
HIND AGRO INDUSTRIES,0,0,10
HINDUSTAN ENGINEERING WORKS AP312870753,0,0,1
HINDUSTAN MOTOR CORPORATION,0,107,0
HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,0,0,8
HIRA AGRO INDUSTRIES,0,0,16
HI-TECH INDUSTRIES,0,1,0
HITENDRA WELDING WORKS,0,0,1
HONDA CARS INDIA LTD,0,0,4029
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,334898,0,6
HONGKONG YIXING (IMPORTER: ADMS MARKETING),46,0,0
HOOGHLY MOTORS PVT LTD,0,516,0
HOP ELECTRIC MOBILITY PVT LTD,35,0,0
HOP MOTORS PVT LTD,0,39,0
HOTAGE INDIA,0,1115,0
HOVEL CYLINDER PVT LTD,0,6,0
H R AGRO INDUSTRIES,0,0,1
HUNDA EV PVT LTD,0,27,0
HUNDAL INDUSTRIES,0,59,0
HYUNDAI MOTOR INDIA LTD,0,0,38837
IDEAL JAWA INDIA PVT LTD,0,0,1
INDERPREET AGRO INDUSTRIES,0,0,6
INDIA KAWASAKI MOTORS PVT LTD,255,0,0
INDIAN MOTORS,0,230,0
INDIA SAFE ENTERPRISE,0,7,0
INDIA YAMAHA MOTOR PVT LTD,50266,0,3
INDO FARM EQUIPMENT LIMITED,0,0,155
INDUS ELECTROTHERM INDIA LTD,0,0,3
INS AUTOMOBILES PVT LTD,0,140,0
INTERGLOBE ENERGY PVT LTD,0,81,0
INTERNATIONAL CARS & MOTORS LIMITED,0,0,1
INTERNATIONAL TRACTORS LIMITED,0,0,8118
INVVIGORS INDIA,0,8,0
IPL TECH ELECTRIC PVT LTD,0,0,8
ISHWAR FARMLINE EQUIPMENTS PRIVATE LIMITED,0,0,3
ISHWAR FARMLINE EQUIPMENTS PVT LTD,0,0,14
ISUKII GREENS PVT LTD,0,1,0
ISUZU MOTORS INDIA PVT LTD,0,0,149
IVOOMI INNOVATION PVT LTD,71,0,0
IZANAU ELECTRIC LLP,2,0,0
JADE KOREA SPINE LIFE,0,9,0
JAGUAR LAND ROVER INDIA LIMITED,0,0,487
JAI BHAVANI ENGINEERING  WORKS,0,0,1
JAIN POWER CORP,0,15,0
JAISIK BUSINESS LINKS PVT LTD,0,46,0
JAI SRI RAM ELECTRIC VEHICLE MANUFACTURING PVT LTD,0,13,0
JAJODIA COMMODITIES PVT LTD,0,267,0
JAL ENTERPRISES,0,3,0
JAYNA AUTOMOBILES LLP,0,4,0
JBM AUTO LIMITED,0,0,14
JCB INDIA LIMITED,0,0,2875
JEEVAA E-BIKE MFG PVT LTD,1,0,0
JESSUN TECHNO PVT LTD,0,21,0
JIANGSU AIMA (IMPORTER: FUTURE EV),2,0,0
JIANGSU AIMA (IMPORTER: QUANTUM ENERGY),1,0,0
JIANGSU DALONG JIANHAO (IMPORTER: GREEN INDIA),1,0,0
JIANGSU GUOWEI (IMPORTER:DELTA AUTOCORP LLP),0,0,1
JIANGSU GUOWEI (IMPORTER: REVEAL ELECTRIC),4,0,0
JIANGSU JINPENG (IMPORTER: KKL HITECH EV),0,3,0
JIANGSU JINPENG (IMPORTER:RAFT MOTORS P. LTD),12,0,0
JIANGSU ZHEENAIDA (IMPORTER: KLB GLOBAL),5,0,0
JITENDRA NEW EV-TECH PVT. LTD,37,0,0
JITENDRA TEMPO PARTS,0,56,0
JIWAN AGRICULTURAL IMPLEMENTS WORKSHOP CIS LTD,0,0,2
J K AGRO INDUSTRIES,0,0,4
JMSSP AGRO INDUSTRIES PVT LTD,0,0,6
JMT VEHICLES PVT LTD,0,212,0
JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),0,0,4862
JOYRAM STEEL FABRICATION WORKS,0,2,0
J P AUTO TECH,0,13,0
J S AGRO INDUSTRIES,0,0,12
J. S. AGRO INDUSTRIES,0,0,1
J. S. AUTO (P) LTD,0,987,0
JS MOBILEON PVT LTD,0,128,0
JSW MG MOTOR INDIA PVT LTD,0,0,3068
JUNENG MOTORCYCLE (IMPORTER: ADMS MARKETING),4,0,0
JUNENG MOTORCYCLE (IMPORTER: ISCOOT MOTERS),6,0,0
JUNENG MOTORCYCLE (IMPORTER: JHEV MOTORS PVT LTD),15,0,0
JUNENG MOTORCYCLE TECH. (IMPORTER: DELTA AUTOCORP),2,0,0
KABIRA MOBILITY LLP,1,0,0
KABMAX ELECTRIC AUTOMOBILES PVT. LTD,0,21,0
KAINING (HONGKONG) (IMPORTER: COMPTECH MOTOCORP),39,0,0
KAINING (HONGKONG) (IMPORTER: ENIGMA AUTOMOBILES),2,0,0
KAISER WILLYS JEEP,0,0,1
KAKKAR ELECTRIC AUTO PVT LTD,0,23,0
KALPVRIKSH ELECTOMOBILES CO,0,18,0
KAMAZ INDUSTRIES,0,5,0
KANHA ELECTRIC VEHICLES,0,22,0
KAPTECH INDIA PVT LTD,0,179,0
KARMA MECHANICAL WORKS,0,0,1
KARTAR AGRO INDUSTRIES PVT LTD,0,0,155
KARTAR TRACTORS PRIVATE LIMITED,0,0,30
KATYAYANI AUTOMOTIVE,0,1,0
KCAS ELECTRIC VEHICLES PVT LTD,0,29,0
K D AGRO INDUSTRIES,0,0,4
KERALA AUTOMOBILES LIMITED,0,35,0
KETO MOTORS PVT LTD,0,45,0
KGN,0,19,0
KGN INDUSTRIES,0,78,0
KHAGESWAR AUTO BUILDS WORKS GANJAM HALADIAPADAR,0,0,1
"KHAGESWAR AUTO BUILD WORKS,HALADIAPADAR,BERHAMPUR,GANJAM",0,0,3
KHALSAE-VEHICLES PVT LTD,0,887,0
KHAN ENGINEERING WORKS,0,0,2
KIA INDIA PRIVATE LIMITED,0,0,16062
KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,467,135,0
KION INDIA PVT LTD,0,0,91
KIRAN AGRO EQUIPMENTS,0,0,1
KIRAN AUTOMOBILE INDUSTRY,0,10,0
KISAN ENGINEERING WORKS,0,0,3
KISSAN AGRO INDUSTRIES,0,0,2
KLB KOMAKI PVT LTD,402,79,0
KOMATSU LTD JAPAN,0,0,2
KPT MOTORS,0,7,0
KRISHNA ENGINEERING WORKS,0,133,0
KRISHNA VEHICALS,0,14,0
KRUSHI KISAN TRAILORS,0,0,1
KRUSHNA AGRO ENGINEERING WORKS,0,0,2
K.S. AGRICULTURAL INDUSTRIES PVT. LTD,0,0,21
K.S. AGROTECH  PVT LTD,0,0,9
K T ENTERPRISES,0,32,0
KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD.,0,0,1204
KUKU AUTOMOTIVES,0,22,0
KULAR AGRO WORKS,0,0,3
KUMARAN ENGINEERING ENTERPRISES,0,21,0
KUMAR ENGINEERING,0,9,1
K. V. INDUSTRIES,0,5,0
KYTE ENERGY PVT. LTD.,49,0,0
LAKSHYA AUTO SALES CORPORATION,0,17,0
LAKSHYA MOTORS,0,13,0
LALA G E RICKSHAW AND SPARE PARTS,0,16,0
LAL AGRO INDUSTRIES,0,0,1
LAWAT MOTORS LLP,0,15,0
LECTRIX E VEHICLES PVT LTD,292,466,0
LEOPAN MOTORS PRIVATE LIMITED,0,1,0
LIMO AUTO CARE PVT LTD,0,5,0
LIONIZE AUTOMOBILE PVT LTD,0,78,0
LIUGONG INDIA PVT. LTD,0,0,59
LOCAL TRAILER MANUFACTURER,0,0,2608
LOHIA AUTO INDUSTRIES,0,114,0
LORDS AUTOMATIVE PVT LTD,1,0,0
LORDS VEHICLE MFG PVT LTD,0,2,0
LOTEY AGRICULTURE WORKS,0,0,3
L&T CONSTRUCTION EQUIPMENT LIMITED,0,0,22
LUCKY INDUSTRIES,0,28,0
M2J E VAHAN PVT LTD,0,1,0
MAA ENGINEERING TRAILOR,0,0,1
MAA KALPANA ENTERPRISE,0,38,0
"MAA MANGALA ENTERPRISES,SNG",0,0,1
MAA SHAKTI EXIM PVT LTD,0,187,0
MAA TARINI ENGINEERING,0,0,1
MAC AUTO INDIA,0,28,0
MACNEILL ENGINEERING LIMITED,0,0,1
MAHAK TEEN UDYOG,0,12,0
MAHAVIR TRACTOR AND IMPLEMENTS,0,0,47
MAHINDRA DEFENCE SYSTEMS LTD,0,0,1
MAHINDRA ELECTRIC MOBILITY LIMITED,0,1,1
MAHINDRA LAST MILE MOBILITY LTD,0,6635,1492
MAHINDRA & MAHINDRA LIMITED,0,83,53105
MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),0,0,11016
MAHINDRA & MAHINDRA LIMITED (TRACTOR),0,0,14777
MAHINDRA & MAHINDRA LTD FARM MACHINERY DIVISION,0,0,21
MAHTAB BODY MAKER,0,97,0
MALAK TECHNO PVT LTD,0,3,0
MALI ENTERPRISES PVT LTD,0,9,0
MALKIT AGRO TECH PVT. LTD,0,0,62
MANIRAM ELECTRIC VEHICLE PVT LTD,0,123,0
MANISH EV INTERNATIONAL PRIVATE LIMITED,0,15,0
MANITA CITY MOTORS LLP,0,234,0
MANITOU EQUIPMENT INDIA PVT LTD,0,0,48
MANKU AGRO TECH PVT LTD,0,0,132
MANKU AGRO TECH. PVT. LTD.,0,0,1
MANMOHAN KAUR,0,3,0
MANOJ ENGINEERING WORKS,0,0,2
MARKUS,0,8,0
MARUTHISAN PVT LTD,9,0,0
MARUTI BHIWANI E AUTOMOBILES,0,1,0
MARUTI INDUSTRIES,0,0,1
MARUTI SUZUKI INDIA LTD,1,0,119002
MARUTI UDYOG LTD,0,0,3
MASERATI S.P.A,0,0,1
MASTO INDUSTRIES PVT LTD,0,2,0
MATHARU ENGINEERING AGRI WORKS,0,0,4
MATHARU ENGINEERING WORKS,0,0,6
"MAYUR ENTERPRISES,BARIPADA",0,0,1
MB AGRO INDUSTRIES,0,0,2
MCLAREN AUTOMOTIVE (IMPORTER: INFINITY CARS),0,0,1
MECPOWER MOBILITY PVT. LTD.,9,0,0
MERCEDES -BENZ AG,0,0,154
MERCEDES-BENZ INDIA PVT LTD,0,0,1233
MERCURY EV TECH LTD,0,5,0
M H AGRICULTURE WORKS,0,0,3
MINI METRO EV L.L.P,0,1175,0
M K BROTHERS,0,11,0
M.K. ENTERPRISES,0,112,0
MLR AUTO LTD,0,536,0
MODIKA INTERNATIONAL (IMPORTER: FRANKLIN EV),1,0,0
MOHAN GENERAL TRADING COMPANY,0,2,0
MOMU AUTOMOTIVE,0,55,0
MONA GREEN AUTOMOBILES PVT LTD,0,7,0
MONDAL TRADING,0,42,0
MOTOVOLT MOBILITY PVT LTD,54,0,0
MOVE STONE SERVICES PVT LTD,0,448,0
"M/S AJAY ENGINEERING WORKS EQUIPMENTS PVT LTD ,SAMBALPUR",0,0,1
M/S BHARAT TRAILER AND AGRO WORKS,0,0,1
M/S BHARAT TRAILERS,0,0,15
"M/S FARMAX EQUIPMENTS, SAMBALPUR",0,0,1
M/S HARITKRANTI AGRO UDYOG,0,0,1
M/S KASTKAR AGRO INDUSTRIES,0,0,5
M/S MAA MANGALA INDUSTRIES,0,0,5
M/S MAA MOTORS WORKS,0,0,6
M/S MAA MOTORS WORKSHOP,0,0,5
M/S NEW SHETKARI ENGINEERING WORK,0,0,4
M/S. PALLAVI INDUSTRIES,0,0,2
MS PATEL INDUSTRIES JHARSUGUDA PURUNABASTI,0,0,1
"M/S PATEL & SONS ENGINEERING WORKS,SAMBALPUR",0,0,1
M/S RAM AGRO MACHINARY,0,0,1
M/S SARANGI MOTROS,0,0,12
M/S SCHWING STETTER (INDIA) PRIVATE LIMITED,0,0,53
M/S SHRIRAM AUTO TECH PVT LTD,0,225,0
